E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_03_716.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_03_716.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_03_716.jpg,0,0,0,4.93274E-06
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_03_793.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_03_793.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_03_793.jpg,0,0,0,5.9581E-07
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_03_864.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_03_864.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_03_864.jpg,0,0,0,1.092493E-06
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_03_940.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_03_940.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_03_940.jpg,0,0,0,1.084376E-05
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_04_024.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_04_024.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_04_024.jpg,0,0,0,4.064927E-06
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_04_090.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_04_090.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_04_090.jpg,0,0,0,2.028532E-05
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_04_159.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_04_159.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_04_159.jpg,0,0,0,1.244583E-06
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_04_237.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_04_237.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_04_237.jpg,0,0,0,1.267772E-05
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_04_314.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_04_314.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_04_314.jpg,0,0,0,5.132951E-06
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_04_389.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_04_389.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_04_389.jpg,0,0,0,1.110999E-05
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_04_467.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_04_467.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_04_467.jpg,0,0,0,1.221207E-05
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_04_539.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_04_539.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_04_539.jpg,0,0,0,6.525559E-06
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_04_607.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_04_607.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_04_607.jpg,0,0,0,3.283736E-06
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_04_674.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_04_674.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_04_674.jpg,0,0.0968322,0,0.03368151
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_04_753.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_04_753.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_04_753.jpg,0,0.3574914,0,0.2704293
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_04_820.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_04_820.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_04_820.jpg,0,0.5216301,0,0.5716017
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_04_888.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_04_888.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_04_888.jpg,0,0.7601408,0,1.187684
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_04_966.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_04_966.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_04_966.jpg,0,0.9947694,0,2.051372
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_05_034.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_05_034.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_05_034.jpg,0,1,0,2.730135
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_05_101.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_05_101.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_05_101.jpg,0,1,0,3.663363
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_05_173.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_05_173.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_05_173.jpg,0,1,0,4.367332
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_05_238.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_05_238.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_05_238.jpg,0,1,0,5.065791
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_05_307.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_05_307.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_05_307.jpg,0,1,0,5.991024
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_05_385.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_05_385.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_05_385.jpg,-0.1,1,0,6.907165
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_05_454.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_05_454.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_05_454.jpg,-0.25,1,0,7.578647
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_05_533.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_05_533.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_05_533.jpg,0,1,0,8.450375
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_05_608.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_05_608.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_05_608.jpg,0,1,0,9.34072
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_05_682.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_05_682.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_05_682.jpg,0,1,0,10.00975
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_05_754.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_05_754.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_05_754.jpg,0,1,0,10.8963
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_05_832.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_05_832.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_05_832.jpg,-0.05,1,0,11.6123
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_05_905.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_05_905.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_05_905.jpg,-0.25,1,0,12.58666
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_05_984.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_05_984.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_05_984.jpg,-0.45,1,0,13.40793
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_06_058.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_06_058.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_06_058.jpg,-0.6000001,1,0,14.03907
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_06_135.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_06_135.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_06_135.jpg,0,1,0,14.8256
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_06_217.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_06_217.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_06_217.jpg,0,1,0,15.68754
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_06_293.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_06_293.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_06_293.jpg,0,1,0,16.52008
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_06_372.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_06_372.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_06_372.jpg,0,1,0,17.3451
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_06_449.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_06_449.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_06_449.jpg,0,1,0,18.16287
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_06_517.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_06_517.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_06_517.jpg,-0.15,1,0,18.60365
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_06_594.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_06_594.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_06_594.jpg,-0.35,1,0,19.385
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_06_665.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_06_665.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_06_665.jpg,-0.5500001,1,0,20.09675
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_06_742.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_06_742.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_06_742.jpg,0,1,0,20.83435
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_06_821.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_06_821.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_06_821.jpg,0,1,0,21.49407
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_06_889.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_06_889.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_06_889.jpg,-0.05,1,0,22.27436
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_06_968.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_06_968.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_06_968.jpg,-0.25,1,0,23.03374
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_07_035.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_07_035.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_07_035.jpg,-0.4,1,0,23.54836
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_07_109.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_07_109.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_07_109.jpg,0,1,0,24.24712
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_07_179.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_07_179.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_07_179.jpg,0,1,0,24.81899
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_07_250.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_07_250.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_07_250.jpg,-0.05,1,0,25.58255
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_07_324.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_07_324.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_07_324.jpg,-0.25,1,0,26.32352
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_07_391.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_07_391.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_07_391.jpg,-0.4,1,0,26.82786
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_07_458.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_07_458.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_07_458.jpg,-0.5500001,1,0,27.28009
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_07_531.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_07_531.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_07_531.jpg,0,1,0,27.99499
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_07_601.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_07_601.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_07_601.jpg,0,1,0,28.54627
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_07_677.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_07_677.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_07_677.jpg,-0.15,1,0,29.28058
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_07_750.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_07_750.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_07_750.jpg,-0.35,1,0,29.95824
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_07_818.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_07_818.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_07_818.jpg,0,1,0,30.18043
E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\center_2020_03_14_10_55_07_887.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\left_2020_03_14_10_55_07_887.jpg,E:\Important\Self_Driving_Car_Project\Virtual(Udacity Simulator)\Dataset\IMG\right_2020_03_14_10_55_07_887.jpg,0,1,0,30.18875
